Date,HorizonDays,SeriesKey,Product,Country,ProductCategory,Warehouse,SupplierLane,ABCClass,XYZClass,ABCXYZMatrix,FastMovingItem,SlowMovingItem,DeadStockCandidate,SeasonalProduct,CriticalProduct,HighValueItem,LowValueItem,CurrentStock,EstimatedStock,ForecastDemand,ForecastRevenue,Lower95Demand,Upper95Demand,DailyDemand,WeeklyDemand,MonthlyDemand,AnnualDemand,LeadTime,SupplierLeadTime,HoldingCost,OrderingCost,InventoryCarryingCost,StockValue,SafetyStock,ReorderPoint,ReorderQuantity,EconomicOrderQuantity,InventoryTurnover,DaysOfInventory,ServiceLevel,StockCoverageDays,DemandVariability,LeadTimeVariability,DemandBufferUnits,OptimizedLeadTime,WarehouseAllocationScore,StockoutRiskScore,OverstockRiskScore,DemandSpikeRiskScore,SupplierDelayRiskScore,InventoryAgeRiskScore,StockoutRiskLevel,OverstockRiskLevel,DemandSpikeRiskLevel,SupplierDelayRiskLevel,InventoryAgeRiskLevel,InventoryRiskScore,InventoryRiskLevel,InventoryHealthScore,StockoutCost,TotalInventoryCost,OptimizedInventoryCost,InventorySavings,PotentialRevenueLoss,ExpectedProfitImprovement,UnmetDemandUnits,InboundReceiptUnits,PendingInboundUnits,ReorderToday,HighRiskFlag,PredictedHighRiskProbability,PredictedHighRiskFlag
2010-12-10,30,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,17401.450707143827,17177.46547429717,223.98523284665885,354.6627580841074,0.0,961.4855415767262,307.2,741.0,9216.0,112128.0,6.0,10.0,10.656104181087102,0.0,10.79505424795293,17679.445573167235,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,56.645347353983816,0.9236783228473672,55.91622875747777,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,56.920586230862455,0.0,24.25828612772836,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,31.842590206781068,Low,100.0,0.0,10.656104181087102,10.016737930221876,0.6393662508652262,0.0,0.6393662508652262,0.0,0.0,0.0,False,0,0.0,0
2010-12-16,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,12404.215000786679,11985.115488488676,419.0995122980017,86.24036238177595,0.0,1687.4447115877745,200.1,480.0,6003.0,73036.5,7.0,12.0,0.9662262089076548,0.0,1.0000135289640766,1603.0571193240635,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,61.990079963951416,0.9215162472383855,59.89562962762957,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,56.97904188259537,0.0,33.10139917251015,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,40.28230781795223,Medium,100.0,0.0,0.9662262089076548,0.9082526363731954,0.05797357253445934,0.0,0.05797357253445934,0.0,0.0,0.0,False,0,0.0,0
2010-12-17,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,11985.115488488676,11750.70856222359,234.4069262650861,48.23517487542456,0.0,1502.752125554859,200.1,480.0,6003.0,73036.5,7.0,12.0,0.9473285924496117,0.0,0.9662262089076548,1571.7042556550375,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,59.89562962762957,0.9215162472383855,58.72418072075757,658.1794134177348,10.827757322604722,1268.345199289773,9.0,58.361672862310186,0.0,30.49817937946127,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,39.70959946348148,Medium,100.0,0.0,0.9473285924496117,0.8904888769026349,0.056839715546976755,0.0,0.056839715546976755,0.0,0.0,0.0,False,0,0.0,0
2010-12-18,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,11750.70856222359,11671.633199133243,79.07536309034649,16.27176307361813,0.0,1347.4205623801192,200.1,480.0,6003.0,73036.5,7.0,12.0,0.9409536277385776,0.0,0.9473285924496117,1561.1276096571855,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,58.72418072075757,0.9215162472383855,58.32900149491876,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,58.81562128936946,0.0,29.620003322041676,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,39.51640073084917,Medium,100.0,0.0,0.9409536277385776,0.8844964100742629,0.05645721766431466,0.0,0.05645721766431466,0.0,0.0,0.0,False,0,0.0,0
2010-12-19,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,11671.633199133243,11510.853737043934,160.77946208930825,33.08445528390338,0.0,1429.124661379081,200.1,480.0,6003.0,73036.5,7.0,12.0,0.927991772654747,0.0,0.9409536277385776,1539.6227137226483,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,58.32900149491876,0.9215162472383855,57.525505932253544,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,59.79088155835216,0.0,27.83445762723009,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,39.12358067799062,Medium,100.0,0.0,0.927991772654747,0.8723122662954621,0.05567950635928487,0.0,0.05567950635928487,0.0,0.0,0.0,False,0,0.0,0
2010-12-20,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,11510.853737043934,11271.930623734803,238.9231133091302,49.16449499113328,0.0,1507.268312598903,200.1,480.0,6003.0,73036.5,7.0,12.0,0.9087300663979467,0.0,0.927991772654747,1507.6657919784116,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,57.525505932253544,0.9215162472383855,56.33148737498652,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,61.23482482734169,0.0,25.181083055525598,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,38.53983827221563,Medium,100.0,0.0,0.9087300663979467,0.8542062624140698,0.054523803983876906,0.0,0.054523803983876906,0.0,0.0,0.0,False,0,0.0,0
2010-12-21,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,11271.930623734803,10954.904340926809,317.02628280799485,65.2362045567554,0.0,1585.3714820977675,200.1,480.0,6003.0,73036.5,7.0,12.0,0.8831717725579028,0.0,0.9087300663979467,1465.2622590165206,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,56.33148737498652,0.9215162472383855,54.74714813056876,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,63.14794410563621,0.0,21.66032917904169,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,37.76527241938917,Medium,100.0,0.0,0.8831717725579028,0.8301814662044286,0.05299030635347424,0.0,0.05299030635347424,0.0,0.0,0.0,False,0,0.0,0
2010-12-22,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,10954.904340926809,10733.249094586308,221.65524634050024,45.61119306346113,0.0,1490.0004456302731,200.1,480.0,6003.0,73036.5,7.0,12.0,0.8653021818508483,0.0,0.8831717725579028,1435.6149835252709,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,54.74714813056876,0.9215162472383855,53.639425760051516,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,64.46446027560819,0.0,19.198723911225592,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,37.22371926046963,Medium,100.0,0.0,0.8653021818508483,0.8133840509397974,0.05191813091105091,0.0,0.05191813091105091,0.0,0.0,0.0,False,0,0.0,0
2010-12-23,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,10733.249094586308,10310.486959904549,422.7621346817602,86.99403990316219,0.0,1691.107333971533,200.1,480.0,6003.0,73036.5,7.0,12.0,0.8312195853956367,0.0,0.8653021818508483,1379.0688575882155,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,53.639425760051516,0.9215162472383855,51.52667146379085,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,67.03107596661839,0.0,14.503714363979661,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,36.190817160075525,Medium,100.0,0.0,0.8312195853956367,0.7813464102718984,0.049873175123738234,0.0,0.049873175123738234,0.0,0.0,0.0,False,0,0.0,0
2010-12-24,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,10310.486959904549,10072.417411255705,238.0695486488446,48.9888523968108,0.0,1506.4147479386174,200.1,480.0,6003.0,73036.5,7.0,12.0,0.812026692538804,0.0,0.8312195853956367,1347.2261035302886,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,51.52667146379085,0.9215162472383855,50.336918596980034,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,68.43206043837496,0.0,11.859819104400076,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,35.60916020296801,Medium,100.0,0.0,0.812026692538804,0.7633050909864757,0.0487216015523283,0.0,0.0487216015523283,0.0,0.0,0.0,False,0,0.0,0
2010-12-25,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,10072.417411255705,9989.6794257816,82.73798547410499,17.025440595004365,0.0,1351.083184763878,200.1,480.0,6003.0,73036.5,7.0,12.0,0.8053564514289804,0.0,0.812026692538804,1336.1595671435357,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,50.336918596980034,0.9215162472383855,49.9234354112024,658.1794134177348,10.827757322604722,1268.345199289773,9.0,68.90461957794864,0.0,10.940967580449776,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,35.40701286769895,Medium,100.0,0.0,0.8053564514289804,0.7570350643432415,0.048321387085738854,0.0,0.048321387085738854,0.0,0.0,0.0,False,0,0.0,0
2010-12-26,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,9989.6794257816,9825.237341308533,164.44208447306676,33.83813280528961,0.0,1432.7872837628397,200.1,480.0,6003.0,73036.5,7.0,12.0,0.7920993199463602,0.0,0.8053564514289804,1314.1647808200976,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,49.9234354112024,0.9215162472383855,49.101635888598366,658.1794134177348,10.827757322604722,1268.345199289773,9.0,69.90378570834031,0.0,9.114746419107483,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,35.00524421220365,Medium,100.0,0.0,0.7920993199463602,0.7445733607495785,0.04752595919678171,0.0,0.04752595919678171,0.0,0.0,0.0,False,0,0.0,0
2010-12-27,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,9825.237341308533,9582.651605615645,242.5857356928887,49.91817251251951,0.0,1510.9309349826617,200.1,480.0,6003.0,73036.5,7.0,12.0,0.7725423372907704,0.0,0.7920993199463602,1281.71796868696,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,49.101635888598366,0.9215162472383855,47.88931337139253,658.1794134177348,10.827757322604722,1268.345199289773,9.0,71.3717702543201,0.0,6.420696380872289,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,34.4125532037919,Low,100.0,0.0,0.7725423372907704,0.7261897970533241,0.04635254023744628,0.0,0.04635254023744628,0.0,0.0,0.0,False,0,0.0,0
2010-12-28,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,9582.651605615645,9261.962700423892,320.6889051917533,65.98988207814163,0.0,1589.034104481526,200.1,480.0,6003.0,73036.5,7.0,12.0,0.7466887670519368,0.0,0.7725423372907704,1238.8245453361678,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,47.88931337139253,0.9215162472383855,46.28667016703594,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,73.3092639417862,0.0,2.8592670378576477,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.62903874832868,Low,100.0,0.0,0.7466887670519368,0.7018874410288205,0.04480132602311626,0.0,0.04480132602311626,0.0,0.0,0.0,False,0,0.0,0
2010-12-29,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,9261.962700423892,9036.644831699634,225.3178687242588,46.364870584847374,0.0,1493.6630680140315,200.1,480.0,6003.0,73036.5,7.0,12.0,0.7285238999460926,0.0,0.7466887670519368,1208.6873794560172,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,46.28667016703594,0.9215162472383855,45.16064383657988,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,74.64558708395471,0.0,0.35698630351084315,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.078536986772384,Low,100.0,0.0,0.7285238999460926,0.684812465949327,0.04371143399676558,0.0,0.04371143399676558,0.0,0.0,0.0,False,0,0.0,0
2010-12-30,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,9036.644831699634,8610.220074634115,426.4247570655188,87.74771742454843,0.0,1694.7699563552917,200.1,480.0,6003.0,73036.5,7.0,12.0,0.6941460270920914,0.0,0.7285238999460926,1151.6513631300606,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,45.16064383657988,0.9215162472383855,43.029585580380385,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,77.24069025588466,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.6941460270920914,0.6524972654665658,0.041648761625525554,0.0,0.041648761625525554,0.0,0.0,0.0,False,0,0.0,0
2010-12-31,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,8610.220074634115,8368.487903601512,241.7321710326031,49.74252991819703,0.0,1510.0773703223758,200.1,480.0,6003.0,73036.5,7.0,12.0,0.674657857836469,0.0,0.6941460270920914,1119.3187186832326,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,43.029585580380385,0.9215162472383855,41.821528753630744,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,78.65860550105704,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.674657857836469,0.6341783863662809,0.040479471470188155,0.0,0.040479471470188155,0.0,0.0,0.0,False,0,0.0,0
2011-01-01,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,8368.487903601512,8282.087295743648,86.40060785786349,17.7791181163906,0.0,1354.7458071476362,200.1,480.0,6003.0,73036.5,7.0,12.0,0.6676923403278556,0.0,0.674657857836469,1107.7622919075786,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,41.821528753630744,0.9215162472383855,41.38974160791428,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,79.14835964923132,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.6676923403278556,0.6276307999081843,0.04006154041967136,0.0,0.04006154041967136,0.0,0.0,0.0,False,0,0.0,0
2011-01-02,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,8282.087295743648,8113.982588886823,168.10470685682526,34.59181032667585,0.0,1436.449906146598,200.1,480.0,6003.0,73036.5,7.0,12.0,0.6541399324464456,0.0,0.6676923403278556,1085.2776151952394,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,41.38974160791428,0.9215162472383855,40.54963812537143,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,80.17230794697728,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.6541399324464456,0.6148915364996589,0.03924839594678675,0.0,0.03924839594678675,0.0,0.0,0.0,False,0,0.0,0
2011-01-03,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,8113.982588886823,7867.734230810175,246.2483580766472,50.67185003390575,0.0,1514.59355736642,200.1,480.0,6003.0,73036.5,7.0,12.0,0.634287673392066,0.0,0.6541399324464456,1052.3409126732006,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,40.54963812537143,0.9215162472383855,39.31901164822676,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,81.66533757589119,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.634287673392066,0.5962304129885421,0.038057260403523974,0.0,0.038057260403523974,0.0,0.0,0.0,False,0,0.0,0
2011-01-04,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,7867.734230810175,7543.3827032346635,324.35152757551185,66.74355959952786,0.0,1592.6967268652847,200.1,480.0,6003.0,73036.5,7.0,12.0,0.6081388267544429,0.0,0.634287673392066,1008.9575989335075,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,39.31901164822676,0.9215162472383855,37.698064483931354,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,83.62847362470627,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.6081388267544429,0.5716504971491763,0.0364883296052666,0.0,0.0364883296052666,0.0,0.0,0.0,False,0,0.0,0
2011-01-05,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,7543.3827032346635,7314.402212126646,228.98049110801728,47.1185481062336,0.0,1497.32569039779,200.1,480.0,6003.0,73036.5,7.0,12.0,0.5896786832498089,0.0,0.6081388267544429,978.3305426644556,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,37.698064483931354,0.9215162472383855,36.553734193536464,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,84.98368116453068,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.5896786832498089,0.5542979622548203,0.03538072099498857,0.0,0.03538072099498857,0.0,0.0,0.0,False,0,0.0,0
2011-01-06,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,7314.402212126646,6884.314832677369,430.0873794492773,88.50139494593466,0.0,1698.43257873905,200.1,480.0,6003.0,73036.5,7.0,12.0,0.555005533997018,0.0,0.5896786832498089,920.804635949598,4451.63668661723,6852.83668661723,0.0,4788.2765242261,5.356897021284314,36.553734193536464,0.9215162472383855,34.40437197739815,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,87.6108667346053,0.0,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,33.0,Low,100.0,0.0,0.555005533997018,0.5217052019571969,0.03330033203982108,0.0,0.03330033203982108,0.0,0.0,0.0,False,0,0.0,0
2011-01-07,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,6884.314832677369,6638.920039261007,245.3947934163616,50.49620743958327,0.0,1513.7399927061344,200.1,480.0,6003.0,73036.5,7.0,12.0,0.5352220883426059,156.95982195515109,0.555005533997018,887.9821011138689,4451.63668661723,6852.83668661723,4788.2765242261,4788.2765242261,5.356897021284314,34.40437197739815,0.9215162472383855,33.17801119070968,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,89.04325281583534,3.1215780725371194,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,34.09255232538799,Low,100.0,0.0,157.4950440434937,138.59563875827445,18.899405285219245,0.0,18.899405285219245,0.0,0.0,4788.2765242261,True,0,0.0,0
2011-01-08,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,6638.920039261007,6548.856809019386,90.06323024162202,18.53279563777684,0.0,1358.4084295313949,200.1,480.0,6003.0,73036.5,7.0,12.0,0.527961294435203,156.95982195515109,0.5352220883426059,875.9357839493141,4451.63668661723,6852.83668661723,4788.2765242261,4788.2765242261,5.356897021284314,33.17801119070968,0.9215162472383855,32.7279200850544,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,89.54765360832556,4.435825505538175,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,34.55253892693836,Low,100.0,0.0,157.4877832495863,138.58924925963595,18.89853398995035,0.0,18.89853398995035,0.0,0.0,9576.5530484522,True,0,0.0,0
2011-01-09,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,6548.856809019386,6377.089479778802,171.76732924058376,35.345487848062085,0.0,1440.1125285303565,200.1,480.0,6003.0,73036.5,7.0,12.0,0.5141136101550033,156.95982195515109,0.527961294435203,852.9612168480737,4451.63668661723,6852.83668661723,4788.2765242261,4788.2765242261,5.356897021284314,32.7279200850544,0.9215162472383855,31.869512642572726,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,90.59802339276523,6.942339772484366,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,35.42981892036953,Medium,100.0,0.0,157.47393556530608,138.57706329746935,18.896872267836727,0.0,18.896872267836727,0.0,0.0,14364.8295726783,True,0,0.0,0
2011-01-10,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,6377.089479778802,6127.1784993183965,249.9109804604057,51.42552755529198,0.0,1518.2561797501785,200.1,480.0,6003.0,73036.5,7.0,12.0,0.4939660747018341,156.95982195515109,0.5141136101550033,819.5346239371339,4451.63668661723,6852.83668661723,4788.2765242261,4788.2765242261,5.356897021284314,31.869512642572726,0.9215162472383855,30.62058220548924,658.1794134177348,10.827757322604722,1268.3451992897728,9.0,92.11805102383957,10.58916504921177,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,36.706207767224114,Medium,100.0,0.0,157.45378802985292,138.55933346627057,18.894454563582343,0.0,18.894454563582343,0.0,0.0,19153.1060969044,True,0,0.0,0
2011-01-11,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,6127.1784993183965,5799.164349359126,328.0141499592704,67.49723712091411,0.0,1596.3593492490431,200.1,480.0,6003.0,73036.5,7.0,12.0,0.4675219516654212,156.95982195515109,0.4939660747018341,775.6614198085398,4451.63668661723,6852.83668661723,4788.2765242261,4788.2765242261,5.356897021284314,30.62058220548924,0.9215162472383855,28.981331081255004,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,94.10942164580766,15.375710606321608,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,38.38149871221256,Medium,100.0,0.0,157.4273439068165,138.53606263799853,18.891281268817977,0.0,18.891281268817977,0.0,0.0,23941.382621130502,True,0,0.0,0
2011-01-12,180,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,SUP-UNI-OTH,C,Z,C-Z,False,False,False,False,True,False,False,5799.164349359126,5566.521235867351,232.64311349177575,47.87222562761984,0.0,1500.9883127815483,200.1,480.0,6003.0,73036.5,7.0,12.0,0.4487665317619976,156.95982195515109,0.4675219516654212,744.5444731505869,4451.63668661723,6852.83668661723,4788.2765242261,4788.2765242261,5.356897021284314,28.981331081255004,0.9215162472383855,27.818696830921294,658.1794134177348,10.827757322604722,1268.3451992897726,9.0,95.48186113818329,18.7705545830663,0.0,100.0,100.0,0.0,Low,Low,Critical,Critical,Low,39.56969410407321,Medium,100.0,0.0,157.4085884869131,138.51955786848353,18.889030618429558,0.0,18.889030618429558,0.0,0.0,28729.6591453566,True,0,0.0,0
