DecisionID,Domain,DecisionType,EntityType,Entity,Product,Country,ProductCategory,Warehouse,BusinessImpact,RevenueOpportunity,CostReduction,InventorySavings,RetentionGain,ProfitImprovement,ForecastRisk,InventoryRisk,CustomerRisk,RevenueRisk,SupplierRisk,OperationalRisk,UrgencyScore,Reasoning,SuggestedAction,SourcePhase,SourceArtifact,BusinessRiskScore,RiskLevel,ImpactScore,FinancialImpact,ImplementationCost,ExpectedROI,ModelConfidence,HistoricalAccuracy,BusinessConfidence,RecommendationReliability,Confidence,PriorityScore,PriorityBand,TimeSensitivity
DI-00142,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,212.35560780012963,0.0,0.0,0.0,88.48150325005402,100.0,20.0,0.0,92.00402675837785,0.0,55.0,92.64615412475567,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.96,Medium,0.5221768036230705,300.84,848.57,-64.55,0.0,0.0,96.45847662891032,34.73,34.73,37.38,P3,Monitor
DI-00143,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,212.35560780012963,0.0,0.0,0.0,88.48150325005402,100.0,20.0,0.0,92.00402675837785,0.0,55.0,92.64615412475567,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.96,Medium,0.5221768036230705,300.84,848.57,-64.55,0.0,0.0,96.45847662891032,34.73,34.73,37.38,P3,Monitor
DI-00144,Churn,Retain High Value Customer,Customer,12451,,Switzerland,,,Targeted,0.0,0.0,0.0,1245.4063396510994,316.9416,0.0,0.0,74.84667685518025,4.0431135362216075,0.0,35.0,50.06542969354472,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.4,Low,2.7118391425385378,1562.35,713.89,118.85,100.0,100.0,100.0,100.0,100.0,37.35,P3,Monitor
DI-00145,Churn,Retain High Value Customer,Customer,14685,,United Kingdom,,,Targeted,0.0,0.0,0.0,1632.3461637403095,444.04720000000003,0.0,0.0,70.02027685518073,8.27828409511954,0.0,35.0,48.41057938915931,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.29,Low,3.6040914166377696,2076.39,760.79,172.93,100.0,100.0,100.0,100.0,100.0,37.3,P3,Monitor
DI-00146,Churn,Retain High Value Customer,Customer,15494,,United Kingdom,,,Targeted,0.0,0.0,0.0,946.6189476232485,232.23919999999998,0.0,0.0,77.63907685518072,1.220821593553494,0.0,35.0,50.89268751361119,Customer has elevated churn probability and meaningful lifetime value at risk.,High Priority Follow-up,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.39,Low,2.0461982808638126,1178.86,677.53,73.99,100.0,100.0,100.0,100.0,100.0,37.29,P3,Monitor
DI-00147,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,210.81764091478018,0.0,0.0,0.0,87.84068371449176,100.0,20.0,0.0,91.33769565490933,0.0,55.0,92.31109165722603,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.84,Medium,0.5183949838699243,298.66,846.89,-64.73,0.0,0.0,96.45811656378699,34.72,34.72,37.28,P3,Monitor
DI-00148,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,210.81764091478018,0.0,0.0,0.0,87.84068371449176,100.0,20.0,0.0,91.33769565490933,0.0,55.0,92.31109165722603,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.84,Medium,0.5183949838699243,298.66,846.89,-64.73,0.0,0.0,96.45811656378699,34.72,34.72,37.28,P3,Monitor
DI-00149,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,207.87809926757578,0.0,0.0,0.0,86.61587469482325,100.0,20.0,0.0,90.0641259518605,0.0,55.0,92.51105144107265,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.61,Medium,0.5111667289754324,294.49,843.68,-65.09,0.0,0.0,96.54164515158432,34.75,34.75,37.27,P3,Monitor
DI-00150,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,207.87809926757578,0.0,0.0,0.0,86.61587469482325,100.0,20.0,0.0,90.0641259518605,0.0,55.0,92.51105144107265,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.61,Medium,0.5111667289754324,294.49,843.68,-65.09,0.0,0.0,96.54164515158432,34.75,34.75,37.27,P3,Monitor
DI-00151,Churn,Retain High Value Customer,Customer,14930,,Channel Islands,,,Targeted,0.0,0.0,0.0,1040.3390278358156,259.54720000000003,0.0,0.0,76.34827685518073,2.130726724581433,0.0,35.0,50.37213430947098,Customer has elevated churn probability and meaningful lifetime value at risk.,High Priority Follow-up,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.33,Low,2.2562722835472537,1299.89,688.08,88.92,100.0,100.0,100.0,100.0,100.0,37.24,P3,Monitor
DI-00152,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,209.27967402943077,0.0,0.0,0.0,87.19986417892949,100.0,20.0,0.0,90.6713645514408,0.0,55.0,91.97840800366423,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.72,Medium,0.5146131641167782,296.48,845.22,-64.92,0.0,0.0,96.45799438006043,34.72,34.72,37.18,P3,Monitor
DI-00153,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,209.27967402943077,0.0,0.0,0.0,87.19986417892949,100.0,20.0,0.0,90.6713645514408,0.0,55.0,91.97840800366423,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.72,Medium,0.5146131641167782,296.48,845.22,-64.92,0.0,0.0,96.45799438006043,34.72,34.72,37.18,P3,Monitor
DI-00154,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,206.34013238222633,0.0,0.0,0.0,85.97505515926099,100.0,20.0,0.0,89.39779484839198,0.0,55.0,92.19738858823888,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.49,Medium,0.5073849092222862,292.32,842.01,-65.28,0.0,0.0,96.54342504793055,34.76,34.76,37.18,P3,Monitor
DI-00155,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,206.34013238222633,0.0,0.0,0.0,85.97505515926099,100.0,20.0,0.0,89.39779484839198,0.0,55.0,92.19738858823888,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.49,Medium,0.5073849092222862,292.32,842.01,-65.28,0.0,0.0,96.54342504793055,34.76,34.76,37.18,P3,Monitor
DI-00156,Churn,Retain High Value Customer,Customer,17157,,United Kingdom,,,Targeted,0.0,0.0,0.0,1799.56942996062,512.9408000000001,0.0,0.0,66.82547567210652,10.573825333400862,0.0,35.0,47.137398053559544,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.13,Low,4.013930316014285,2312.51,780.72,196.2,100.0,100.0,100.0,100.0,100.0,37.14,P3,Monitor
DI-00157,Churn,Retain High Value Customer,Customer,17669,,United Kingdom,,,Targeted,0.0,0.0,0.0,997.7970931206759,250.0696,0.0,0.0,76.00147685518073,1.8149322002724246,0.0,35.0,50.03618622596282,Customer has elevated churn probability and meaningful lifetime value at risk.,High Priority Follow-up,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.21,Low,2.1659795857192257,1247.87,681.39,83.14,100.0,100.0,100.0,100.0,100.0,37.11,P3,Monitor
DI-00158,Churn,Retain High Value Customer,Customer,17145,,United Kingdom,,,Targeted,0.0,0.0,0.0,1137.4794847238982,291.0136,0.0,0.0,74.45107685518073,3.179190135119646,0.0,35.0,49.50591650315935,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.17,Low,2.4795011173151265,1428.49,697.85,104.7,100.0,100.0,100.0,100.0,100.0,37.11,P3,Monitor
DI-00159,Churn,Retain High Value Customer,Customer,12510,,Spain,,,Targeted,0.0,0.0,0.0,1594.2871819272536,438.7672,0.0,0.0,69.21067685518072,8.102353998011456,0.0,35.0,47.82276385517148,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.12,Low,3.5288659535410813,2033.05,754.19,169.57,100.0,100.0,100.0,100.0,100.0,37.11,P3,Monitor
DI-00160,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,207.74170714408132,0.0,0.0,0.0,86.55904464336723,100.0,20.0,0.0,90.00503344797228,0.0,55.0,91.6481623121413,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.6,Medium,0.510831344363632,294.3,843.54,-65.11,0.0,0.0,96.45811599253777,34.72,34.72,37.09,P3,Monitor
DI-00161,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,207.74170714408132,0.0,0.0,0.0,86.55904464336723,100.0,20.0,0.0,90.00503344797228,0.0,55.0,91.6481623121413,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.6,Medium,0.510831344363632,294.3,843.54,-65.11,0.0,0.0,96.45811599253777,34.72,34.72,37.09,P3,Monitor
DI-00162,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,204.8021654968769,0.0,0.0,0.0,85.33423562369872,100.0,20.0,0.0,88.73146374492347,0.0,55.0,91.8866538963449,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.37,Medium,0.5036030894691399,290.14,840.34,-65.47,0.0,0.0,96.5454977603708,34.76,34.76,37.08,P3,Monitor
DI-00163,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,204.8021654968769,0.0,0.0,0.0,85.33423562369872,100.0,20.0,0.0,88.73146374492347,0.0,55.0,91.8866538963449,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.37,Medium,0.5036030894691399,290.14,840.34,-65.47,0.0,0.0,96.5454977603708,34.76,34.76,37.08,P3,Monitor
DI-00164,Inventory,Supplier Escalation,Inventory series,WORLD WAR 2 GLIDERS ASSTD DESIGNS | United Kingdom | Other,WORLD WAR 2 GLIDERS ASSTD DESIGNS,United Kingdom,Other,WH-UK-01,Targeted,58.31879165466399,5.879239917189833,39.19493278126555,0.0,39.19493278126555,0.0,44.58539632053324,0.0,50.0,100.0,48.75123779231994,49.27196797629328,Supplier lead time and variability are high enough to justify a sourcing review and tighter inbound performance management.,Supplier Review,Phase 4 - Enterprise Inventory Optimization,inventory_recommendations.csv,35.55,Low,0.2474963680546315,142.59,832.82,-82.88,78.68537442584928,78.68537442584928,95.00289636179588,84.56,84.56,37.07,P3,Monitor
DI-00165,Churn,Retain High Value Customer,Customer,15946,,United Kingdom,,,Targeted,0.0,0.0,0.0,839.0095815200037,206.4248,0.0,0.0,77.41867685518072,0.3606833551468881,0.0,35.0,50.44837913016888,Customer has elevated churn probability and meaningful lifetime value at risk.,High Priority Follow-up,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.2,Low,1.8146085163299999,1045.43,662.13,57.89,100.0,100.0,100.0,100.0,100.0,37.07,P3,Monitor
DI-00166,Churn,Retain High Value Customer,Customer,13357,,United Kingdom,,,Targeted,0.0,0.0,0.0,1148.6768832976297,296.72560000000004,0.0,0.0,73.73667685518073,3.369514512900208,0.0,35.0,49.10817003538256,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.08,Low,2.5088515377722183,1445.4,698.12,107.04,100.0,100.0,100.0,100.0,100.0,37.01,P3,Monitor
DI-00167,Forecasting,Bundle Products,Country,United Kingdom,ALL,United Kingdom,ALL,,Targeted,206.2037402587319,0.0,0.0,0.0,85.91822510780497,100.0,20.0,0.0,89.33870234450376,0.0,55.0,91.32041570803455,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.48,Medium,0.5070495246104857,292.12,841.87,-65.3,0.0,0.0,96.45848751375672,34.73,34.73,36.99,P3,Monitor
DI-00168,Forecasting,Bundle Products,Revenue,Global Revenue,ALL,ALL,ALL,,Targeted,206.2037402587319,0.0,0.0,0.0,85.91822510780497,100.0,20.0,0.0,89.33870234450376,0.0,55.0,91.32041570803455,Forecasted demand and revenue justify proactive commercial and inventory action.,"Align inventory, pricing, and promotion planning to capture forecasted demand.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,45.48,Medium,0.5070495246104857,292.12,841.87,-65.3,0.0,0.0,96.45848751375672,34.73,34.73,36.99,P3,Monitor
DI-00169,Churn,Retain High Value Customer,Customer,17553,,United Kingdom,,,Targeted,0.0,0.0,0.0,826.7390104558125,204.6312,0.0,0.0,76.95507685518072,0.30092043428077875,0.0,35.0,50.12612210786574,Customer has elevated churn probability and meaningful lifetime value at risk.,High Priority Follow-up,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.11,Low,1.7901966880609723,1031.37,659.48,56.39,100.0,100.0,100.0,100.0,100.0,36.98,P3,Monitor
DI-00170,Churn,Retain High Value Customer,Customer,15538,,United Kingdom,,,Targeted,0.0,0.0,0.0,1213.0106469578118,317.4776,0.0,0.0,72.77667685518072,4.060973106685609,0.0,35.0,48.726180543207434,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,18.03,Low,2.656538809288698,1530.49,705.42,116.96,100.0,100.0,100.0,100.0,100.0,36.98,P3,Monitor
DI-00171,Churn,Retain High Value Customer,Customer,16736,,United Kingdom,,,Targeted,0.0,0.0,0.0,1129.2130176244518,293.48240000000004,0.0,0.0,73.28827685518073,3.2614507835553344,0.0,35.0,48.77888773011184,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.98,Low,2.4694378400023935,1422.7,694.51,104.85,100.0,100.0,100.0,100.0,100.0,36.91,P3,Monitor
DI-00172,Churn,Retain High Value Customer,Customer,15633,,United Kingdom,,,Targeted,0.0,0.0,0.0,1589.3780615476228,449.7472,0.0,0.0,67.31307685518073,8.46820863177031,0.0,35.0,46.717372976987086,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.84,Low,3.539403458386406,2039.13,750.63,171.66,100.0,100.0,100.0,100.0,100.0,36.83,P3,Monitor
DI-00173,Churn,Retain High Value Customer,Customer,13044,,United Kingdom,,,Targeted,0.0,0.0,0.0,1560.2314767916862,439.11199999999997,0.0,0.0,67.67907685518072,8.11384276647412,0.0,35.0,46.831244924133415,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.84,Low,3.470352385751917,1999.34,746.88,167.69,100.0,100.0,100.0,100.0,100.0,36.83,P3,Monitor
DI-00174,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,5764.0064,0.0,0.0,2882.0032,2161.5024,0.0,0.0,20.0,5.412744288295208,0.0,30.0,32.44252339640591,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,8.17,Low,18.75909541737548,10807.51,1216.73,788.24,100.0,100.0,100.0,100.0,100.0,36.83,P3,Monitor
DI-00175,Churn,Retain High Value Customer,Customer,13762,,United Kingdom,,,Targeted,0.0,0.0,0.0,783.3344858258508,195.6,0.0,0.0,76.28147685518071,0.0,0.0,35.0,49.582959955867466,Customer has elevated churn probability and meaningful lifetime value at risk.,High Priority Follow-up,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.93,Low,1.6991815902648582,978.93,651.88,50.17,100.0,100.0,100.0,100.0,100.0,36.8,P3,Monitor
DI-00176,Churn,Retain High Value Customer,Customer,13771,,United Kingdom,,,Targeted,0.0,0.0,0.0,1104.6862645048272,289.5272,0.0,0.0,72.67587685518072,3.1296631471761893,0.0,35.0,48.33470205737913,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.84,Low,2.420000404610765,1394.21,689.76,102.13,100.0,100.0,100.0,100.0,100.0,36.77,P3,Monitor
DI-00177,Churn,Retain High Value Customer,Customer,14025,,United Kingdom,,,Targeted,0.0,0.0,0.0,1407.858471425585,393.32,0.0,0.0,68.17947685517596,6.588049015191297,0.0,35.0,46.62247711118133,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.66,Low,3.126388275969073,1801.18,725.51,148.26,100.0,100.0,100.0,100.0,100.0,36.63,P3,Monitor
DI-00178,Churn,Retain High Value Customer,Customer,12631,,Finland,,,Targeted,0.0,0.0,0.0,1076.0292310874736,284.2616,0.0,0.0,72.10187685518072,2.9542128594238557,0.0,35.0,47.90019445666582,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.71,Low,2.3611193303094096,1360.29,684.64,98.69,100.0,100.0,100.0,100.0,100.0,36.63,P3,Monitor
DI-00179,Churn,Retain High Value Customer,Customer,13209,,United Kingdom,,,Targeted,0.0,0.0,0.0,964.9756305011246,251.65279999999998,0.0,0.0,73.03907685518072,1.86768457332953,0.0,35.0,48.12908955653281,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.68,Low,2.1117578972165254,1216.63,670.63,81.42,100.0,100.0,100.0,100.0,100.0,36.59,P3,Monitor
DI-00180,Churn,Retain High Value Customer,Customer,16467,,United Kingdom,,,Targeted,0.0,0.0,0.0,1082.4757814239085,290.4064,0.0,0.0,70.99907685518072,3.158958173952216,0.0,35.0,47.25503531675074,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.55,Low,2.3829747159332966,1372.88,683.47,100.87,100.0,100.0,100.0,100.0,100.0,36.47,P3,Monitor
DI-00181,Churn,Retain High Value Customer,Customer,16335,,United Kingdom,,,Targeted,0.0,0.0,0.0,1017.5055598410024,271.8688,0.0,0.0,71.28827685518073,2.541283596650931,0.0,35.0,47.2268292146953,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.49,Low,2.2380263510209186,1289.37,674.69,91.11,100.0,100.0,100.0,100.0,100.0,36.4,P3,Monitor
DI-00182,Churn,Retain High Value Customer,Customer,17032,,United Kingdom,,,Targeted,0.0,0.0,0.0,1092.7232461860563,296.6232,0.0,0.0,70.16907685518072,3.3661025352593237,0.0,35.0,46.788035843208235,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.44,Low,2.411552497170094,1389.35,683.4,103.3,100.0,100.0,100.0,100.0,100.0,36.36,P3,Monitor
DI-00183,Churn,Retain High Value Customer,Customer,14770,,United Kingdom,,,Targeted,0.0,0.0,0.0,1011.6672651889257,271.7176,0.0,0.0,70.91867685518072,2.5362455984155625,0.0,35.0,46.98482591531292,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.42,Low,2.227630109806459,1283.38,673.1,90.67,100.0,100.0,100.0,100.0,100.0,36.34,P3,Monitor
DI-00184,Churn,Retain High Value Customer,Customer,13473,,United Kingdom,,,Targeted,0.0,0.0,0.0,818.4471835575174,213.9416,0.0,0.0,72.86787685518073,0.611143838848031,0.0,35.0,47.578020299464285,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.43,Low,1.7919646722190703,1032.39,649.55,58.94,100.0,100.0,100.0,100.0,100.0,36.31,P3,Monitor
DI-00185,Churn,Retain High Value Customer,Customer,17113,,United Kingdom,,,Targeted,0.0,0.0,0.0,830.2223149474834,217.68880000000001,0.0,0.0,72.64387685518072,0.7360008956441311,0.0,35.0,47.476120269342914,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.41,Low,1.8189074963995564,1047.91,650.72,61.04,100.0,100.0,100.0,100.0,100.0,36.29,P3,Monitor
DI-00186,Inventory,Supplier Escalation,Inventory series,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,Targeted,893.220354024392,32.24588218112627,214.97254787417512,0.0,214.97254787417512,0.0,40.715763177311445,0.0,50.0,61.79863093341662,46.429457906386865,47.1436697475213,Supplier lead time and variability are high enough to justify a sourcing review and tighter inbound performance management.,Supplier Review,Phase 4 - Enterprise Inventory Optimization,inventory_recommendations.csv,30.52,Low,2.352649759344668,1355.41,873.12,55.24,78.68537442584928,78.68537442584928,96.45108494587348,85.08,85.08,36.27,P3,Monitor
DI-00187,Churn,Retain High Value Customer,Customer,13478,,United Kingdom,,,Targeted,0.0,0.0,0.0,828.4822126779791,217.8864,0.0,0.0,72.42587685518073,0.7425849462480238,0.0,35.0,47.336724687054286,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.37,Low,1.8162301042990299,1046.37,649.98,60.98,100.0,100.0,100.0,100.0,100.0,36.25,P3,Monitor
DI-00188,Churn,Retain High Value Customer,Customer,18051,,United Kingdom,,,Targeted,0.0,0.0,0.0,812.2720768051568,213.40400000000002,0.0,0.0,72.50027685518073,0.5932309562333904,0.0,35.0,47.33281079054916,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.36,Low,1.7803131185149066,1025.68,647.88,58.31,100.0,100.0,100.0,100.0,100.0,36.24,P3,Monitor
DI-00189,Churn,Retain High Value Customer,Customer,16004,,United Kingdom,,,Targeted,0.0,0.0,0.0,804.4749411009202,211.0016,0.0,0.0,72.62187685518072,0.5131827620492124,0.0,35.0,47.38383392258469,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.36,Low,1.762609315503751,1015.48,646.92,56.97,100.0,100.0,100.0,100.0,100.0,36.24,P3,Monitor
DI-00190,Churn,Retain High Value Customer,Customer,12391,,Cyprus,,,Targeted,0.0,0.0,0.0,847.4621296904127,223.928,0.0,0.0,72.08627685518071,0.9438916270601813,0.0,35.0,47.18644202533853,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.35,Low,1.8596611016575084,1071.39,652.06,64.31,100.0,100.0,100.0,100.0,100.0,36.23,P3,Monitor
DI-00191,Churn,Retain High Value Customer,Customer,15754,,United Kingdom,,,Targeted,0.0,0.0,0.0,934.0123377985786,250.468,0.0,0.0,71.02987685518072,1.8282069257814892,0.0,35.0,46.80929237989099,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.31,Low,2.0559569748123967,1184.48,662.13,78.89,100.0,100.0,100.0,100.0,100.0,36.22,P3,Monitor
DI-00192,Churn,Retain High Value Customer,Customer,15306,,United Kingdom,,,Targeted,0.0,0.0,0.0,840.0537711393364,223.42720000000003,0.0,0.0,71.61627685518073,0.9272049239102335,0.0,35.0,46.87510167923606,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.26,Low,1.8459328115634708,1063.48,649.98,63.62,100.0,100.0,100.0,100.0,100.0,36.15,P3,Monitor
DI-00193,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,5290.3488,0.0,0.0,2645.1744,1983.8808,0.0,0.0,20.0,4.756458042623213,0.0,30.0,31.540129808606917,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,8.06,Low,17.21756553400042,9919.4,1144.3,766.85,100.0,100.0,100.0,100.0,100.0,36.1,P3,Monitor
DI-00194,Churn,Retain High Value Customer,Customer,15043,,United Kingdom,,,Targeted,0.0,0.0,0.0,798.3744489470521,213.2288,0.0,0.0,71.3183789473853,0.5873932757384402,0.0,35.0,46.5625339623089,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.14,Low,1.7558862642507163,1011.6,643.31,57.25,100.0,100.0,100.0,100.0,100.0,36.02,P3,Monitor
DI-00195,Churn,Retain High Value Customer,Customer,15222,,United Kingdom,,,Targeted,0.0,0.0,0.0,1103.9479477821783,310.0376,0.0,0.0,67.82267685518072,3.81307160621513,0.0,35.0,45.41931501804277,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,17.09,Low,2.4543197185102192,1413.99,680.55,107.77,100.0,100.0,100.0,100.0,100.0,36.02,P3,Monitor
